pkg_Title_ID	Region	Title_RIF_Missing	pkg_link	License	pkg_Content_ID	last_modified		pkg_File_Size		PSP2_SYSTEM_VER	APP_VER	VERSION
PCSH00147	ASIA	人中之龍０ 基本免費App for PlayStation®Vita          [ID: RYUGAGOTOKUZERO0]	http://zeus.dl.playstation.net/cdn/HP0177/PCSH00147_00/HP0177-PCSH00147_00-RYUGAGOTOKUZERO0_bg_1_882e4e270acc9f1a76bf5c0bfa63ee84c80ab28d.pkg	KO5ifR1dg/J5YXyPAANDc3OQag+g6SbmIPuDIkPdHd39Q/y9Q6Ncg/wN8PlvFavs8odvuQ4d+e50ocq2hXs0xgc3AACpMhVs	HP0177-PCSH00147_00-RYUGAGOTOKUZERO0	2020/01/01		3508584384		3.36	01.00	01.00
PCSH00176	ASIA	初音未來 -Project DIVA- X          [ID: PJDX393MAJITENSI]	http://zeus.dl.playstation.net/cdn/HP0177/PCSH00176_00/HP0177-PCSH00176_00-PJDX393MAJITENSI_bg_1_6d9983dd0553b6d0b6c18af7bd2de33a0d907606.pkg	KO5ifR1dQ+d7BBgYmpuDVHsATTc3A9kf4OUSYWxp7Ovo5Rni6hfsic9/IT1B60Vb96bEBNv1nF9rqzMa44MbAAALYRPl	HP0177-PCSH00176_00-PJDX393MAJITENSI	2020/01/01		2647536016		3.55	01.00	01.01
PCSH00211	ASIA	女神異聞錄４ 通宵熱舞          [ID: PERSONA4D0000001]	http://zeus.dl.playstation.net/cdn/HP0177/PCSH00211_00/HP0177-PCSH00211_00-PERSONA4D0000001_bg_1_3bb6529326108c2c8b5070f8da5d68ccf6b92de2.pkg	KO5ifR1dQ+d7BBgYmpuDVHsAbTM0BNkf4BoU7O/naOICtROf/5pzpTqsZG+mL3PYVmPFNV1wNMYHNwAAlH4SdgAA	HP0177-PCSH00211_00-PERSONA4D0000001	2020/01/01		3579276064		3.52	01.00	01.00
PCSH00218	ASIA	Odin Sphere Leifthrasir          [ID: ODINSPHERELE0000]	http://zeus.dl.playstation.net/cdn/HP0177/PCSH00218_00/HP0177-PCSH00218_00-ODINSPHERELE0000_bg_1_82382ddc6522ab48a844e71dceb5e8d856940354.pkg	KO5ifR1dQ+d7BBgYmpuDVHsAbTO0ANnv7+LpFxzg4Rrk6gOyygCf/w65XSvIsTcQNrz+b8Xp4/pGozE+uAEAHE8UjgAA	HP0177-PCSH00218_00-ODINSPHERELE0000	2020/01/01		1460397904		3.57	01.00	01.01
PCSH00239	ASIA	初音未來 -Project DIVA- X 體驗版          [ID: PJDX393PRPRTRIAL]	http://zeus.dl.playstation.net/cdn/HP0177/PCSH00239_00/HP0177-PCSH00239_00-PJDX393PRPRTRIAL_bg_1_a3158e05cd1bf9da9d1ec95f5790eea4ee889094.pkg	KO5ifR1dg/J5YXyPAANDc3OQag+gbcaWIPsDvFwijC2NA4ICgkKCPB198Pnv5rVTWv/+LXp6a2GHQ9rbCK3RGB/cAADI5RdQ	HP0177-PCSH00239_00-PJDX393PRPRTRIAL	2020/01/01		258298992		3.55	01.00	01.01
PCSH00274	ASIA	Odin Sphere Leifthrasir 體驗版          [ID: ODINSPHERELEDEM0]	http://zeus.dl.playstation.net/cdn/HP0177/PCSH00274_00/HP0177-PCSH00274_00-ODINSPHERELEDEM0_bg_1_69e0ed50adea9917af587b431801bddeb39356db.pkg	KO5ifR1dQ+d7BBgYmpuDVHsAbTM3Adnv7+LpFxzg4Rrk6uPq4uprgM9/uaIS7xpvL/+39aXzW5t3EfajMT64AQCnPxYR	HP0177-PCSH00274_00-ODINSPHERELEDEM0	2020/01/01		299566528		3.57	01.00	01.00
PCSH10008	ASIA	蒼藍革命之女武神          [ID: ARVALKYRIE000100]	http://zeus.dl.playstation.net/cdn/HP0177/PCSH10008_00/HP0177-PCSH10008_00-ARVALKYRIE000100_bg_1_0d0323a2465c52d2f9134f448ffc5845c103e6b9.pkg	KO5ifR1dQ+d7BBgYmpuDVHsYghwEtj8ozNHHOzLIE2QRUBSf/wQkFbcJeWwta+ItO2Cj6nNmNMYHNwAATvISSwAA	HP0177-PCSH10008_00-ARVALKYRIE000100	2020/01/01		2446513360		3.63	01.00	01.00
PCSH10020	ASIA	蒼藍革命之女武神 序章體驗版          [ID: ARVALKYRIE000100]	http://zeus.dl.playstation.net/cdn/HP0177/PCSH10020_00/HP0177-PCSH10020_00-ARVALKYRIE000100_bg_1_63734c0fac5f3e730693f1d9f30865c34be1bf08.pkg	KO5ifR1dg/J5YXyPAANDc3OQag9DoHUQ+4PCHH28I4M8QRYBRfH578HWBTVmHQb7/208wvna4kj3aIwPbgAAPo8V2QAA	HP0177-PCSH10020_00-ARVALKYRIE000100	2020/01/01		502468672		3.63	01.00	01.00
PCSH10040	ASIA	푸른 혁명의 발큐리아 서장 체험판          [ID: ARVALKYRIE000100]	http://zeus.dl.playstation.net/cdn/HP0177/PCSH10040_00/HP0177-PCSH10040_00-ARVALKYRIE000100_bg_1_370a322116f56ba818a4acb9506cfd685d5b5704.pkg	KO5ifR1dg/J5YXyPAANDc3OQag9DkCPA9geFOfp4RwZ5giwCiuLzX3z+S4luESb3npjAsIQotfujMT64AQDQkxKU	HP0177-PCSH10040_00-ARVALKYRIE000100	2020/03/28		503069312		3.63	01.00	01.00
PCSH10075	ASIA	魔法電腦戰機          [ID: VOX2017INDEX0000]	http://zeus.dl.playstation.net/cdn/HP0177/PCSH10075_00/HP0177-PCSH10075_00-VOX2017INDEX0000_bg_1_c9afb19e4477e148037cf41b4b2bc7140d06772e.pkg	KO5ifR1dQ+d7BBgYmpuDVHsYAh1lCrI/zD/CCCjq6efiGgGyFJ//BGvjeZbZvDpbrnF8muD343tHY3xwAwD/7BSK	HP0177-PCSH10075_00-VOX2017INDEX0000	2020/01/01		1322634432		3.67	01.00	01.01
PCSH10108	ASIA	女神異聞錄3 月夜熱舞          [ID: PERSONA3D0000000]	http://zeus.dl.playstation.net/cdn/HP0177/PCSH10108_00/HP0177-PCSH10108_00-PERSONA3D0000000_bg_1_56dc400ae8c1e308df79848d796edeb13207a0ac.pkg	KO5ifR1dQ+d7BBgYmpuDVHsYGhgaWIDsD3ANCvb3czR2gVqKz3/l+i8vtu/4LS/bkMaj4LxUaTTGBzcAAOngEz8A	HP0177-PCSH10108_00-PERSONA3D0000000	2020/01/01		3344987776		3.68	01.00	01.02
PCSH10109	ASIA	女神異聞錄5 星夜熱舞          [ID: PERSONA5D0000000]	http://zeus.dl.playstation.net/cdn/HP0177/PCSH10109_00/HP0177-PCSH10109_00-PERSONA5D0000000_bg_1_329be513cc34aced03e581b0aae9c2540d041903.pkg	KO5ifR1dQ+d7BBgYmpuDVHsYGhgaWILsD3ANCvb3czR1gVqKz38JL138PjDOOZOm8L3RcPeLitEYH9wAAHQuFM4A	HP0177-PCSH10109_00-PERSONA5D0000000	2020/01/01		3523301584		3.68	01.00	01.02
PCSH10121	ASIA	Fate/EXTELLA LINK          [ID: FATEEXTELLALINKS]	http://zeus.dl.playstation.net/cdn/HP0177/PCSH10121_00/HP0177-PCSH10121_00-FATEEXTELLALINKS_bg_1_32373748edd20a95a0ec341b7e5f5bbb753a8e39.pkg	KO5ifR1dQ+d7BBgYmpuDVHsYGhgaGYLsd3MMcXWNCHH18XH08fTzDsbnvzPc23z3cQa26irYlSQuEfk7GuODGwAAp9QTpQAA	HP0177-PCSH10121_00-FATEEXTELLALINKS	2020/01/01		1440189552		3.68	01.00	01.00
PCSH00055	ASIA	槍彈辯駁          [ID: DANGANRONPAONECH]	http://zeus.dl.playstation.net/cdn/HP0365/PCSH00055_00/DzmbnQIYAbVapvNLrtDRpEWaXuoSzSxAtKHejajCVbWYAkEJeOFVKgJcTVGpyrPOsbAortDKtkFPaLaxoHSvzsburcxYiIDDMEtFF.pkg	KO5ifR1dQ+d7BBgYm5mCVHuA7DcF2e/i6Ofu6Bfk7xfg6O/n6uyBz3+ev3PL9zCttz7udumoegz7ldEYH9wAAJ9wFNUA	HP0365-PCSH00055_00-DANGANRONPAONECH	2020/01/01		1431644512		3.00	01.00	01.01
PCSH00072	ASIA	超級槍彈辯駁２ 再會了絕望學園          [ID: DANGANRONPA2CH01]	http://zeus.dl.playstation.net/cdn/HP0365/PCSH00072_00/XvyxkTRjqGWKxJbHZRItQWhjZgDEgIzVlcbzvpzcGJiCsMZOVwFSMacgWyPzszADDrhGULnTxKbzMYQrNuTTUnRqMRibueptxRZoW.pkg	KO5ifR1dQ+d7BBgYm5mCVHuAHGUEst/F0c/d0S/I3y/A0cjZw8AQn/+kHhh8Ldy/n9nrXPwEhSlnokdjfHADAEPMFKYA	HP0365-PCSH00072_00-DANGANRONPA2CH01	2020/01/01		2490653728		3.01	01.00	01.01
PCSH00146	ASIA	絕對絕望少女 槍彈辯駁 Another Episode          [ID: DESPAIRGIRLSCH01]	http://zeus.dl.playstation.net/cdn/HP0365/PCSH00146_00/HP0365-PCSH00146_00-DESPAIRGIRLSCH01_bg_1_b319047d9809e91d97a9d4ab89cd54256f90aa5f.pkg	KO5ifR1dQ+d7BBgYm5mCVHsATTcxA9nv4hoc4OgZ5O4Z5BPs7GFgiM9/6+tmnkmpv/dKs44z41vEpWmjMT64AQBssxXu	HP0365-PCSH00146_00-DESPAIRGIRLSCH01	2020/01/01		2748246240		3.50	01.00	01.00
PCSH00156	ASIA	CastleStorm - Complete Edition          [ID: CASTLESTORM00001]	http://zeus.dl.playstation.net/cdn/HP0365/PCSH00156_00/HP0365-PCSH00156_00-CASTLESTORM00001_bg_1_73adf40cb9679a8d0788fa5f8bada86634a251d1.pkg	KO5ifR1dg/J5YXyPAANjM1OQag+g6aZmIPudHYNDfFyDQ/yDfMF24vPf/z9VGusnJXgIe8rPvZv6VWiQRwfzSE+PAEu9FKYA	HP0365-PCSH00156_00-CASTLESTORM00001	2020/01/01		343784368		3.35	01.00	01.01
PCSH00169	ASIA	城堡风暴          [ID: CASTLESTORM00001]	http://zeus.dl.playstation.net/cdn/HP0365/PCSH00169_00/HP0365-PCSH00169_00-CASTLESTORM00001_bg_1_d54dde3988f5872cf5d78eb9e5be0dfd63d54686.pkg	KO5ifR1dQ+d7BBgYm5mCVHsATTezBNnv7Bgc4uMaHOIf5Au2E5//tD+ULm56fHMz548lQVX5DfaDPDqYR3p6BACo9BV7	HP0365-PCSH00169_00-CASTLESTORM00001	2020/01/01		332813632		3.61	01.00	01.03
PCSH10051	ASIA	Danganronpa V3: Killing Harmony          [ID: DANGANV3VITA0000]	http://zeus.dl.playstation.net/cdn/HP0365/PCSH10051_00/HP0365-PCSH10051_00-DANGANV3VITA0000_bg_1_a851aa5c9ef961224ac769e15c1b04bca202b30d.pkg	KO5ifR1dQ+d7BBgYm5mCVHsYAu03BNnv4ujn7ugXZhzmGQIyygCf/7RO/+u/xaiio791Mf9ho+3NozE+uAEAL2QUAgAA	HP0365-PCSH10051_00-DANGANV3VITA0000	2020/01/01		5003280032		3.65	01.00	01.00
PCSH10052	ASIA	Danganronpa V3: Killing Harmony Demo version          [ID: TAIKENV3VITA0000]	http://zeus.dl.playstation.net/cdn/HP0365/PCSH10052_00/HP0365-PCSH10052_00-TAIKENV3VITA0000_bg_1_38c3b5ada1b97caed4ecfbcd7e2605e7f63e2995.pkg	KO5ifR1dg/J5YXyPAANjM1OQag9DoP1GIPtDHD29Xf3CjMM8Q0BGGeDz30nJac1VfYn5U0o1Jim71d0bjfHBDQBDFhQK	HP0365-PCSH10052_00-TAIKENV3VITA0000	2020/01/01		792187232		3.65	01.00	01.01
PCSH00268	ASIA	蘿潔與黃昏古城          [ID: ROSE000000000000]	http://zeus.dl.playstation.net/cdn/HP0404/PCSH00268_00/HP0404-PCSH00268_00-ROSE000000000000_bg_1_4fd4e5916cc95f9d2ff71ad54b78b34086cf24dc.pkg	KO5ifR1dQ+d7BABtNgGp9gDaZmYBsj/IH2wFHODzXyOrcsZLOYZdAT7HY1/uzBuN8EEOAJntEogA	HP0404-PCSH00268_00-ROSE000000000000	2020/01/01		939536256		3.60	01.00	01.00
PCSH00074	ASIA	英雄傳說 閃之軌跡          [ID: EDSENNOKISEKIRLS]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH00074_00/XqTBpnPdxZGbtYzvBlUAQRkzHIbWZLXkkqqiGYNpfjJBLRPJWNjdoCTojNYpcZfNYNazUdNgARierNqTKuDmHhyeypohwckKAvwjW.pkg	KO5ifR1dQ+d7BBiYGJmCVHuAHGUCst/VJdjVz8/f2zPY1dszyCcYn/+4dm7b5PaHzX+5KavVbo7VaqMxPrgBAJw7E5kA	HP0425-PCSH00074_00-EDSENNOKISEKIRLS	2020/01/01		2819653968		3.15	01.00	01.01
PCSH00075	ASIA	英雄傳說 閃之軌跡II          [ID: EDSENNOKISEKI2ND]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH00075_00/cjcEozObUuFPvqQCILsgxHSBsjfEATYmfZJXrdfnRDjbBvyGHNNIksjeDiAxSpMneAXxyyOCHAgtLtvJgMmaObcrFwVdsaUeZfdvN.pkg	KO5ifR1dQ+d7BBiYGJmCVHuAHGUKst/VJdjVz8/f2zPY1dvTyM8Fn//WFT6dH/HoUNCm902tf7Wtdo7G+OAGALPFFrAA	HP0425-PCSH00075_00-EDSENNOKISEKI2ND	2020/01/01		3240652480		3.15	01.00	01.00
PCSH00113	ASIA	英雄傳說 閃之軌跡II 體驗版          [ID: EDSENNOKISEKI2ND]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH00113_00/QopwReGZINqBVCjLTNkdTEKkaTaSarwMhvTDbVVMVoxUjxyaMEqLNCwmktODrSoWeqMgZYVyfuHYkxHEzJWAwlPfobawgxBfCBeOY.pkg	KO5ifR1dQ+d7BBiYGJmCVHsATTc0Btnv6hLs6ufn7+0Z7OrtaeTngs9/ycxNTxj+2zid51FmaGHYv3o0xgc3AADWnxMq	HP0425-PCSH00113_00-EDSENNOKISEKI2ND	2020/01/01		939391248		3.15	01.00	01.00
PCSH00114	ASIA	[*No zRIF] 영웅전설 섬의 궤적II 체험판          [ID: EDSENNOKISEKI2ND]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH00114_00/uPCRLMuKxKhOvgeGpPgQXIXABEZLpVUpjHsvKxDKIbgmHdMbPXPhbJkjUUzuJvCOTthqRHVhshpVbzHreTPpevZBZRvmxzuMctYZW.pkg	NOT REQUIRED	HP0425-PCSH00114_00-EDSENNOKISEKI2ND	2020/01/01		938244224		3.15	01.00	01.00
PCSH00178	ASIA	英雄傳說 空之軌跡 FC Evolution          [ID: FCEVOLUTION00000]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH00178_00/HP0425-PCSH00178_00-FCEVOLUTION00000_bg_1_f5236634f8861197b804478edbb4c0b71bedfa20.pkg	KO5ifR1dQ+d7BBiYGJmCVHsATTe3ANnv5uwa5u8TGuLp7we2FJ//Xt2ccb3dPeHiyzqWuJpl7lmjMT64AQCutRV7	HP0425-PCSH00178_00-FCEVOLUTION00000	2020/01/01		2781453568		3.52	01.00	01.02
PCSH00179	ASIA	空之轨迹 第１章 全面进化版          [ID: FCEVOLUTION00000]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH00179_00/HP0425-PCSH00179_00-FCEVOLUTION00000_bg_1_7829003b38685d9184633df4b9c83c1a468974b2.pkg	KO5ifR1dQ+d7BBiYGJmCVHsATTe3BNnv5uwa5u8TGuLp7we2FJ//5iWrKLO/Ouix63DioUa7ihejMT64AQBOJBSw	HP0425-PCSH00179_00-FCEVOLUTION00000	2020/01/01		2732369536		3.60	01.00	01.01
PCSH00181	ASIA	伊蘇 塞爾塞塔的樹海          [ID: YSCELCETARELEASE]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH00181_00/HP0425-PCSH00181_00-YSCELCETARELEASE_bg_1_81b0d674a781db89f4265241222dabf6855c1395.pkg	KO5ifR1dQ+d7BBiYGJmCVHsATbcwBNkfGezs6uPsGuIY5Orj6hjsis9/7Otn12et4gvca1V2VWDK0oWjMT64AQD/LBR3	HP0425-PCSH00181_00-YSCELCETARELEASE	2020/01/01		1027041824		3.52	01.00	01.00
PCSH00297	ASIA	伊蘇VIII -丹娜的隕涕日-          [ID: YS08JPGAME000000]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH00297_00/HP0425-PCSH00297_00-YS08JPGAME000000_bg_1_109eb1ed55e9a77a959e2a757122aeadeb4a67fa.pkg	KO5ifR1dQ+d7BBiYGJmCVHsAbbM0B9kfGWxg4RXg7ujrCrEUn/8++jOsTjt0e3vgy9VM77fFhYzG+OAGADDUFT0A	HP0425-PCSH00297_00-YS08JPGAME000000	2020/01/01		3566285920		3.60	01.00	01.01
PCSH10009	ASIA	東亰幻都          [ID: TOKYOXANADUNPDRM]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH10009_00/HP0425-PCSH10009_00-TOKYOXANADUNPDRM_bg_1_552dcafd12642990f287b54b08c72b54c47a9ca8.pkg	KO5ifR1dQ+d7BBiYGJmCVHsYgpwKsj/E3zvSP8LRz9El1C/AJcgXn/80Lz6U3Jy4M8zac+bncz93cY7G+OAGAIAFFfMA	HP0425-PCSH10009_00-TOKYOXANADUNPDRM	2020/01/01		2556000960		3.63	01.00	01.00
PCSH10060	ASIA	英雄傳說 空之軌跡 SC Evolution          [ID: SCEVOLUTION00000]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH10060_00/HP0425-PCSH10060_00-SCEVOLUTION00000_bg_1_35af6aa50b1925191b5196d45c16561bd3e30a6e.pkg	KO5ifR1dQ+d7BBiYGJmCVHsYglwGsj/Y2TXM3yc0xNPfD2wpPv+V39/dEvJv67rfu9stz0wXeDEa44MbAADY+xbN	HP0425-PCSH10060_00-SCEVOLUTION00000	2020/01/01		3504724144		3.65	01.00	01.00
PCSH10062	ASIA	英雄傳說 空之軌跡 SC Evolution 體驗版          [ID: SCEVODEMO0000000]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH10062_00/HP0425-PCSH10062_00-SCEVODEMO0000000_bg_1_fefefaf6461076ef2fb11466a363c97b11abe640.pkg	KO5ifR1dg/J5YXyPAAMTI1OQag9DoMuMQPYHO7uG+bu4+vpDLcXnv9csWtZvjghLcNTtnLbo5rqs0Rgf3AAAIP4UAAAA	HP0425-PCSH10062_00-SCEVODEMO0000000	2020/01/01		1159244608		3.65	01.00	01.00
PCSH10063	ASIA	영웅전설 하늘의 궤적 SC Evolution 체험판          [ID: SCEVODEMO0000000]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH10063_00/HP0425-PCSH10063_00-SCEVODEMO0000000_bg_1_544c91916e4d97610b1805ac4879db4b1d0430f0.pkg	KO5ifR1dg/J5YXyPAAMTI1OQag9DoMuMQfYHO7uG+bu4+vpDLcXnv/Bwe00DtuqVEmIbjrPEyquNxvjgBgBqNREl	HP0425-PCSH10063_00-SCEVODEMO0000000	2020/03/28		1157546048		3.65	01.00	01.00
PCSH10082	ASIA	英雄傳說 空之軌跡 the 3rd Evolution          [ID: THIRDEVOLUTION00]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH10082_00/HP0425-PCSH10082_00-THIRDEVOLUTION00_bg_1_698fa850b0996993f18cab0b302678fd52d08bf8.pkg	KO5ifR1dQ+d7BBiYGJmCVHsYAt1jBLI/xMMzyMU1zN8nNMTT3w9oBh7A2jXzqOLzw3/Y16l8tnptkjoa44MbAABgMBVJ	HP0425-PCSH10082_00-THIRDEVOLUTION00	2020/01/01		3404798496		3.67	01.00	01.00
PCSH10085	ASIA	英雄傳說 空之軌跡 the 3rd Evolution 體驗版          [ID: THIRDEVODEMO0000]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH10085_00/HP0425-PCSH10085_00-THIRDEVODEMO0000_bg_2_ef614190203458fe4c1630b09f1e98a74c86c5a9.pkg	KO5ifR1dg/J5YXyPAAMTI1OQag9DoHtMQfaHeHgGubiG+bu4+vqDLMXnv+/68/985Pn97F2Df5SyEefq0Rgf3AAAwRsVggAA	HP0425-PCSH10085_00-THIRDEVODEMO0000	2020/01/01		1399863168		3.67	01.00	01.01
PCSH10086	ASIA	영웅전설 하늘의 궤적 the 3rd Evolution 체험판          [ID: THIRDEVODEMO0000]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH10086_00/HP0425-PCSH10086_00-THIRDEVODEMO0000_bg_1_b48469b49245612a910feba7d8af4fe266f72f96.pkg	KO5ifR1dg/J5YXyPAAMTI1OQag9DoHvMQPaHeHgGubiG+bu4+vqDLMXnvzwjnW9H293P9sgIzO/Y2yM6GuODGwAAcOsUIwAA	HP0425-PCSH10086_00-THIRDEVODEMO0000	2020/03/28		1400719264		3.67	01.00	01.01
PCSH10111	ASIA	英雄傳說 零之軌跡 Evolution          [ID: ZEROEVOLUTION000]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH10111_00/HP0425-PCSH10111_00-ZEROEVOLUTION000_bg_1_50ac2d77c9a5d54981b14f95d8e3e47f8ba44ade.pkg	KO5ifR1dQ+d7BBiYGJmCVHsYGhgaGoLsj3IN8ncN8/cJDfH09wOZgQdYCB3+rj2jYeKsJrV1m3dUzx+N8cENAFQpFUYA	HP0425-PCSH10111_00-ZEROEVOLUTION000	2020/01/01		2631624592		3.69	01.00	01.00
PCSH10113	ASIA	英雄傳說 碧之軌跡 Evolution          [ID: BLUEEVOLUTION000]	http://zeus.dl.playstation.net/cdn/HP0425/PCSH10113_00/HP0425-PCSH10113_00-BLUEEVOLUTION000_bg_1_29288ac9ceba6a7444a6db9814f758b08efdfe4e.pkg	KO5ifR1dQ+d7BBiYGJmCVHsYGhgaGoPsd/IJdXUN8/cJDfH09wOZgQdsjbD+p3Ne9MfGkLX32WqZ8kZjfHADAGkpFLUA	HP0425-PCSH10113_00-BLUEEVOLUTION000	2020/01/01		1868725312		3.69	01.00	01.00
PCSH00077	ASIA	『忍乳負重 閃亂神樂』遊戲套組Ａ （半藏・紅蓮）          [ID: APP0000000000000]	http://zeus.dl.playstation.net/cdn/HP0507/PCSH00077_00/WNgRiygviPEpWfkuHoPRtPuysPCqtYOALPZwHhWrTxfvbeqODriCDXmnXXfFrrcAoJsUWzxtfPLkWnIaLsMokNCCnyeROhdEmzyCb.pkg	KO5ifR1dQ+d7BAAtNQep9gA5yhxsf0CAATLA57+lk+wmBAR+FTn8fctjqStbT47G+OAGAPHZFSwA	HP0507-PCSH00077_00-APP0000000000000	2020/01/01		2630460080		3.15	01.00	01.01
PCSH00083	ASIA	『忍乳負重 閃亂神樂』遊戲套組Ｂ （月閃・蛇女）          [ID: APP0000000000000]	http://zeus.dl.playstation.net/cdn/HP0507/PCSH00083_00/nPdouTXCFapWjKMavRdCHPjLBTHdnndLXEOOZwJnGQYgOOYZIrLTmYDAYiKBGehSkciLIMVzoPzrRcNTfhQzJWLiHjbOouLMbECHu.pkg	KO5ifR1dQ+d7BAAtNQep9gC5xxhsf0CAATLA5z+56uLVJzJtvXYE/VxpFFIqPBrjgxsAADRPEuYA	HP0507-PCSH00083_00-APP0000000000000	2020/01/01		2645237232		3.15	01.00	01.01
PCSH00085	ASIA	[*No zRIF] 【忍乳負重 閃亂神樂 全曲收錄爆量數位原聲帶】          [ID: APP0000000000000]	http://zeus.dl.playstation.net/cdn/HP0507/PCSH00085_00/ZUDPIXpqNbJwoqqbffPZiSWoxPPPDMchsXkvjsQyJeNQDgAsSTXxJuOExyxijenGnvGUoCgFoxBNRMENFwEQUoZrirCqJTUfOhFZQ.pkg	NOT REQUIRED	HP0507-PCSH00085_00-APP0000000000000	2020/01/01		502223296		3.15	01.00	01.01
PCSH00162	ASIA	Senran Kagura ESTIVAL VERSUS          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/HP0507/PCSH00162_00/HP0507-PCSH00162_00-0000000000000000_bg_1_62a474910c3d3ef694eabcb261559dff2f9c8a8d.pkg	KO5ifR1dQ+d7BAAtNQep9gCabmYEst8ADeDzn/6xJ1xt4U+k7xqLz2KXXTF7NMYHNwAALc4SUQAA	HP0507-PCSH00162_00-0000000000000000	2020/01/01		3304715904		3.52	01.00	01.00
PCSH00279	ASIA	UPPERS          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/HP0507/PCSH00279_00/HP0507-PCSH00279_00-0000000000000000_bg_1_ae655691abb680e0c7949eb8b229ec5a241be388.pkg	KO5ifR1dQ+d7BAAtNQep9gDaZm4Jst8ADeDz35Mpa7Y1bBFcL3H+b2WAfNyv0Rgf3AAAo1IUZQAA	HP0507-PCSH00279_00-0000000000000000	2020/01/01		790104480		3.60	01.00	01.01
PCSH00299	ASIA	Fate/EXTELLA          [ID: FATEEXTELLA00000]	http://zeus.dl.playstation.net/cdn/HP0507/PCSH00299_00/HP0507-PCSH00299_00-FATEEXTELLA00000_bg_1_a6021c06f66be86bb300d6f3e26680b7432e779a.pkg	KO5ifR1dQ+d7BAAtNQep9gDaZmkJst/NMcTVNSLE1cfHEWwpPv+JHlksIVgmsrvzc6XD13mNiaMxPrgBAGhqFCgA	HP0507-PCSH00299_00-FATEEXTELLA00000	2020/01/01		1479093936		3.61	01.00	01.00
PCSH00006	ASIA	Sudoku by Nikoli V          [ID: HAMPRDC000000001]	http://zeus.dl.playstation.net/cdn/HP0571/PCSH00006_00/gfjBfZWZDuRVmsxMMXznMEmhKDlMoJRPJWfjZXulAetXfyQAlMqYmrAqqTPkiBXOpXrckOUtWRnYVhssWawCggGDxpkdwrPBjFRGk.pkg	KO5ifR1dQ+d7BBiYmoNN9QA7DWS/h6NvQJCLM9xOfP7bsmfG3+cR2Yz72i2+SP513j4a44MbAAA8uhVJ	HP0571-PCSH00006_00-HAMPRDC000000001	2020/01/01		326321296		1.61	01.00	01.04
PCSH00001	ASIA	Shinobido 2: Revenge of Zen          [ID: APP0000000000000]	http://zeus.dl.playstation.net/cdn/HP0604/PCSH00001_00/lZBXhOhllGEPvRILlQTKyjYWxYOqDcgeNZYtcliSsBkQJspdQWMzlMtudUuEdRUMckotVEpryAeWSEnPfnntAQHaBCYJMwAnstcKl.pkg	KO5ifR1dQ+d7BACdYwJS7QE2H2x/QIABMsDnvyr1JEXWF1lyV6dOfcyrumvCaIwPbgAAwzISqAAA	HP0604-PCSH00001_00-APP0000000000000	2020/01/01		1084528256		1.52	01.00	01.00
PCSH00034	ASIA	ONE PIECE 海賊無雙２          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/HP0700/PCSH00034_00/sStSoKgVksFKCoouIWmzQPRCwNYGHlcDwuPoRmcZgAdgenHEDClEsQAfCybzElQemnrnxAebZsFnjScymlTEmUfsAuDtcGGREufSb.pkg	KO5ifR1dQ+d7BIBcAlLtAXKJCch+AzSAz38a2XVZVcsmrC74d2fSuiNJ+qMxPrgBABe5FBgA	HP0700-PCSH00034_00-0000000000000000	2020/01/01		3329459840		2.05	01.00	01.00
PCSH00058	ASIA	真・鋼彈無雙          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/HP0700/PCSH00058_00/eaVVQiaTjmrgpkJIwBJXNSEVKyabgONNSqRmiaEOAcQZPymmXGslhqvMXtBpOmkcZSaMsqojxNNnGbgCeVVvoCeJQuApxOrFzUkDh.pkg	KO5ifR1dQ+d7BIBcAlLtAbLfAmS/ARrA578XpXdY76xxTlGYGuzHr3dj5miMD24AABOEEtoA	HP0700-PCSH00058_00-0000000000000000	2020/01/01		2956918832		3.00	01.00	01.00
